risk,proposed_action,path,prefix,kind,priority,live_bytes,snapshot_blob_size,byte_relation,tracked_relation,snapshot_blob,live_blob,sensitive_path_redacted
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/reviews/DATASET_EXPANSION_COMPLETION_REPORT.md,docs,docs_or_research,P2_untracked_intake_review,11035,11035,live_differs_from_snapshot_untracked,not_tracked_current_index,0f60680445b830312b7eb803f8e5733df48281b8,993cccc383ea409f5acf7b9b771ddb57a9918a74,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/reviews/NEXUS_OS_STATUS_REPORT.md,docs,docs_or_research,P2_untracked_intake_review,44253,44253,live_differs_from_snapshot_untracked,not_tracked_current_index,092962401238091351ee8877bcb93e7ac5555f4c,d712b2b377b51b147f9027bc8bd15262b6bea860,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/reviews/SYSTEM_AUDIT_REPORT_2026-05-29.md,docs,docs_or_research,P2_untracked_intake_review,9470,9470,live_differs_from_snapshot_untracked,not_tracked_current_index,349d9edb3cef19dbb59f8a3e19431a7610e54697,ccc407d70f56ad4cb6b904f268ea2d92b256084e,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/ANTIGRAVITY_CLAIMS_VERIFICATION_2026-05-24.md,docs,docs_or_research,P2_untracked_intake_review,8190,8190,live_differs_from_snapshot_untracked,not_tracked_current_index,04fb6d789e300197cc52fb85982e76621768f083,dbdffb89d6730411d4edbbc42a1ea752e7b2ffe3,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/DOPPELGROUND_GITLEAKS_FALSE_POSITIVE_TRIAGE_2026-05-26.md,docs,docs_or_research,P2_untracked_intake_review,3024,3024,live_differs_from_snapshot_untracked,not_tracked_current_index,7f0a6d8e048be210019e3f086c1aca3a85a1ae66,7c88f11449feb88f8e2a53a3d903c9ad7570093c,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/ERNIE_FORENSIC_COMPUTATIONAL_AUDIT.md,docs,docs_or_research,P2_untracked_intake_review,6909,6909,live_differs_from_snapshot_untracked,not_tracked_current_index,b4eddd6387246e8c7329c9e2028e9b15e9ffe938,1588613e9879f5350ca6cb6cc0ce02522d211a26,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/ERNIE_SECURITY_REMEDIATION_REPORT_2026-05-23.md,docs,docs_or_research,P2_untracked_intake_review,11205,11205,live_differs_from_snapshot_untracked,not_tracked_current_index,14614a8c73ba32a4879f192ba47790cd955e096e,5ab5adc207786a103df2d84fd1c92df211a69e70,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/ERNIE_SUPREMACY_INVESTIGATION_REPORT_2026-05-22.md,docs,docs_or_research,P2_untracked_intake_review,11404,11404,live_differs_from_snapshot_untracked,not_tracked_current_index,16e2a2a35274f4f2467c38ec1b63470c543036c7,d4c647f42ae89a5b93b4d319edd7632c93f32108,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/GUARD_PLANE_V7_VERIFICATION_REPORT_2026-06-02.md,docs,docs_or_research,P2_untracked_intake_review,6446,6446,live_differs_from_snapshot_untracked,not_tracked_current_index,b3da6ca00aeb436d3d0957d5ae7926c4e36586f8,9f7c5b7524d1061366520b3ff3b522537b34f3e4,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/META_ATTACK_DETECTOR_V3_GAPS_2026-05-24.md,docs,docs_or_research,P2_untracked_intake_review,5609,5609,live_differs_from_snapshot_untracked,not_tracked_current_index,4e598937be48b4636b848240dd4b20568ca540d4,92b73c687a4bda3940659ff1b72b91e70004447c,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/security/UPGRADED_INTELLIGENCE_PLAN_2026-05-23.md,docs,docs_or_research,P2_untracked_intake_review,4904,4904,live_differs_from_snapshot_untracked,not_tracked_current_index,fea6a0b93971ba6554b1bbebc61be978c26421ee,78cc26f0c7920568ec094158bcb9fdc7f0cb50e2,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/README.md,docs,docs_or_research,P2_untracked_intake_review,1419,1419,live_differs_from_snapshot_untracked,not_tracked_current_index,e47c4712e93928ce8df58d45870b5acd59afbfca,10f4b2820796cf02d921d9e5fbf358732b9ce11d,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/DigitalTwinAI-human_brief.md,docs,docs_or_research,P2_untracked_intake_review,11158,11158,live_differs_from_snapshot_untracked,not_tracked_current_index,c12e9eb55b23dd4c2c8d51e12b9778a778e8704f,eb20151e7c57c6196845e679eeb42eb7122aa0fe,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/Distribution_brief.md,docs,docs_or_research,P2_untracked_intake_review,11082,11082,live_differs_from_snapshot_untracked,not_tracked_current_index,fc2d3c1cb7a581ac78964c65f05bef766881c34d,512e4127f0061f8b676c196ec149b85b54fa8971,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/Framework_brief.md,docs,docs_or_research,P2_untracked_intake_review,8873,8873,live_differs_from_snapshot_untracked,not_tracked_current_index,fafd3c0e92169d964cb7a23a0564b4fbd9716ca1,47a879c709fc70773c1c1531ffe8ff76f07fe2c0,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/HERMESnewSTORE_brief.md,docs,docs_or_research,P2_untracked_intake_review,794,794,live_differs_from_snapshot_untracked,not_tracked_current_index,775120a2dae172bb631f939c863f8fe2f6e66833,c016c59385df298682c6e9b551ff50b4a537c3e1,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/PFMbasicschema_brief.md,docs,docs_or_research,P2_untracked_intake_review,8899,8899,live_differs_from_snapshot_untracked,not_tracked_current_index,146fe84b63198faab9ce4c95571ba0b6dec1d897,46933b1681450a28f9da1ba044141d8f43a54c69,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/QUixOScompetitorschemeflow_brief.md,docs,docs_or_research,P2_untracked_intake_review,10062,10062,live_differs_from_snapshot_untracked,not_tracked_current_index,5a4e25f4638be228191a2b8f2aea6299c3e08b03,abcad8c939eb9be571358c1b368c7bdcabd738d8,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/SLMworkflow_brief.md,docs,docs_or_research,P2_untracked_intake_review,9485,9485,live_differs_from_snapshot_untracked,not_tracked_current_index,4b6525a08374b4fcc3d919df3cee3f476a7d385c,2f33292900d8259514fe05084e8042a31902d129,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/SLMworkflowinference_brief.md,docs,docs_or_research,P2_untracked_intake_review,9262,9262,live_differs_from_snapshot_untracked,not_tracked_current_index,d7a4f7dcdcb59805205e42933cc804e811ca5905,1fef25ac367f2e588a49bb98953116d5de5ef3ce,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/Visual ID workflow_brief.md,docs,docs_or_research,P2_untracked_intake_review,818,818,live_differs_from_snapshot_untracked,not_tracked_current_index,cab47a5c2e1bcc3fb704adb765e0f90b98ceaa02,aa925f4bb48f8e63b0697199a5327d2b080a4cf3,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/data_analysis_survey_v2_brief.md,docs,docs_or_research,P2_untracked_intake_review,9912,9912,live_differs_from_snapshot_untracked,not_tracked_current_index,90f44e89cfbd1748ce57cc67cd7f24dde799f7bc,d87a0ab92f01776e01a653930cecdaeb40725640,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/evoDivAgenticWorkflow_brief.md,docs,docs_or_research,P2_untracked_intake_review,10608,10608,live_differs_from_snapshot_untracked,not_tracked_current_index,44a22e1b517f16b374f0bf754b7c503d87d945b9,390bd09654c2d00a34da07a87151749799b95d14,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/iaas_overview_v2_brief.md,docs,docs_or_research,P2_untracked_intake_review,9747,9747,live_differs_from_snapshot_untracked,not_tracked_current_index,cc5f9c43fa3fe91c4522b8c92a172cac87bc1cdc,ce6127cc23c702d70ba6a52b9a9330d756b07139,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/llm_data_preparation_survey_overview_brief.md,docs,docs_or_research,P2_untracked_intake_review,926,926,live_differs_from_snapshot_untracked,not_tracked_current_index,ff59934feb38713008f5da3877d9aaca7c3f5fbd,8c639e29f5704bb65aec751825832a47ebfdb296,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/method_pic_brief.md,docs,docs_or_research,P2_untracked_intake_review,9539,9539,live_differs_from_snapshot_untracked,not_tracked_current_index,c2bcc5991becb54042b3f14192c6ee870c43e967,2d39744f239d00132a5cdd0e7299583c55633214,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/oldSLMexampletable_brief.md,docs,docs_or_research,P2_untracked_intake_review,9316,9316,live_differs_from_snapshot_untracked,not_tracked_current_index,145025d636f2c602c596cacb07e15e3eb2c15ad9,1f852d51edac13a77d49e5eda963dee9dc55fd74,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/briefs/{id_str}_brief.md,docs,docs_or_research,P2_untracked_intake_review,4235,4235,live_differs_from_snapshot_untracked,not_tracked_current_index,a711298a8bfd970e626335b1c548c90c58f0090f,7e18a517ab7d5bba1552babc49272edc19de7e37,False
P2_knowledge_data,canonical_doc_review_track_or_archive,"docs/wiki/briefs/{stem.upper().replace('-',_brief.md",docs,docs_or_research,P2_untracked_intake_review,2095,2095,live_differs_from_snapshot_untracked,not_tracked_current_index,ba38641c502ba67cbdc56ce73015fc3dfa6982b9,8f22c5d0bd5ab2897e3f5829faa3ec4f87050664,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/graph/nexusctl_wiki_check_2026-05-26.json,docs,docs_or_research,P2_untracked_intake_review,281,281,live_differs_from_snapshot_untracked,not_tracked_current_index,e48b50e569b3d2de7ba463b9955741675db9d63a,b04d413430a8fa3231f4355bc547ce4ec639182c,False
P2_knowledge_data,canonical_doc_review_track_or_archive,docs/wiki/graph/reviewground_wiki_check_2026-05-26.json,docs,docs_or_research,P2_untracked_intake_review,194,194,live_differs_from_snapshot_untracked,not_tracked_current_index,509e356bfbd1a7fa49c817ed351f27f1d0a57fae,06578799ca974f3971a132724a2293cd79cd1e87,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/chain.jsonl,evidence,data_or_benchmark,P2_untracked_intake_review,232,232,live_differs_from_snapshot_untracked,not_tracked_current_index,9fe784946f802c0569bf97c75c0078ed05fb03ad,3ee91fa472677936d2ead2b296fda36d94540114,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer1_parent_details.json,evidence,data_or_benchmark,P2_untracked_intake_review,189,189,live_differs_from_snapshot_untracked,not_tracked_current_index,67696af5149c3f95d457d1146c72a0ad54be0a81,fce88a9eefca3cd72d66d1d2d9eb247d88df24ae,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer1_process_wmi.json,evidence,data_or_benchmark,P2_untracked_intake_review,351,351,live_differs_from_snapshot_untracked,not_tracked_current_index,9ca2867c9478ad44d0566e3d7b9a354bd228c1f0,5013413b598b2c25ababf8a35b5cf0109e6aecfc,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer2_network_tcp.json,evidence,data_or_benchmark,P2_untracked_intake_review,5355,5355,live_differs_from_snapshot_untracked,not_tracked_current_index,c838e4c4cb6e763a6548201c92d72a1816f8ac5f,da1d5078529aec689deef59841e6076c00d3b228,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer3_proctree.json,evidence,data_or_benchmark,P2_untracked_intake_review,829,829,live_differs_from_snapshot_untracked,not_tracked_current_index,f95f3621d6ce9a05f8fe892042623cfb3ea52e74,c5e98b36b7fa18ef1dfdf2cc8cec6752b5293dc9,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer4_modules.json,evidence,data_or_benchmark,P2_untracked_intake_review,5490,5490,live_differs_from_snapshot_untracked,not_tracked_current_index,f7e9ac1f19d3a31cbe6f536c3ffe245fec9df644,57522daaec78bdf934a7edbf8cca2658023868a7,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer4_upload_queue_state.json,evidence,data_or_benchmark,P2_untracked_intake_review,108021,108021,live_differs_from_snapshot_untracked,not_tracked_current_index,38fc7f74e130a645ada0447e50b72c0cf02e0c86,d80c1e3942b4be7c21073cb8bbf467cbc203af72,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,evidence/gross_live_29456/20260528_001054/layer5_owner.json,evidence,data_or_benchmark,P2_untracked_intake_review,23,23,live_differs_from_snapshot_untracked,not_tracked_current_index,499533dc44963218dad8875ff9cf250622d2b575,91a54e4786ab25824a13b8f0a97c108fa9bd46ca,False
P2_knowledge_data,research_intake_archive_or_canonicalize,evidence/gross_live_29456/20260528_001054/CODEX_CROSS_STREAM_INTEL.md,evidence,docs_or_research,P2_untracked_intake_review,3790,3790,live_differs_from_snapshot_untracked,not_tracked_current_index,5ea3e268737aa838dcd6512ff44053ecc44f5b0e,e657f2976649abd27c67d316835dc41f41c2f9e1,False
P2_knowledge_data,research_intake_archive_or_canonicalize,evidence/gross_live_29456/20260528_001054/LIVE_OBSERVATION_SUMMARY.md,evidence,docs_or_research,P2_untracked_intake_review,2810,2810,live_differs_from_snapshot_untracked,not_tracked_current_index,305f7dcf033790e5fc7f931c08c13ccb4699698e,916ff4d092fe4f26ed5f15f52dbb450b9996ec84,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072757/metadata.json,logs,data_or_benchmark,P2_untracked_intake_review,3672,3672,live_differs_from_snapshot_untracked,not_tracked_current_index,30488785392d5737b6bcf0876c8481029e605bc9,e3eec368437b89517d48d820794f5998474ad239,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072757/ollama_churn.csv,logs,data_or_benchmark,P2_untracked_intake_review,68,68,live_differs_from_snapshot_untracked,not_tracked_current_index,3223db23b48f351c13360224141384f4f4812f1c,77332727715e8cca13c0969ed0dd213579b6b9a4,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072757/process_top.csv,logs,data_or_benchmark,P2_untracked_intake_review,65,65,live_differs_from_snapshot_untracked,not_tracked_current_index,01b84c4122a57f6624f2bf26db38a434f013f064,812aeea6de1e6b168c6eb5799cb57267c9fe8f9e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072757/samples.csv,logs,data_or_benchmark,P2_untracked_intake_review,286,286,live_differs_from_snapshot_untracked,not_tracked_current_index,2833fd99d20615b04eab9406fd36b14e2c846fbc,4af45ec90f658c8d2adb4c8f983b397b3018c338,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072757/summary.json,logs,data_or_benchmark,P2_untracked_intake_review,1196,1196,live_differs_from_snapshot_untracked,not_tracked_current_index,b88c79c46429c51efc95baa778c93bc187357d7c,e320d9b4a11fc36f02798f1eb52fb2e2a99d8fbe,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072820/metadata.json,logs,data_or_benchmark,P2_untracked_intake_review,3148,3148,live_differs_from_snapshot_untracked,not_tracked_current_index,f047bdacf8c5f440de2edcb4fa9f7885f5f756c0,106624578d4c0794c72101417e60b4f7bdc6828a,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072820/ollama_churn.csv,logs,data_or_benchmark,P2_untracked_intake_review,68,68,live_differs_from_snapshot_untracked,not_tracked_current_index,3223db23b48f351c13360224141384f4f4812f1c,77332727715e8cca13c0969ed0dd213579b6b9a4,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072820/process_top.csv,logs,data_or_benchmark,P2_untracked_intake_review,502686,502686,live_differs_from_snapshot_untracked,not_tracked_current_index,bf7e43cb350803773574be770f2d91fc7ba30242,43dd4e9eeaff49045c87183b27e679ee90c6473d,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072820/samples.csv,logs,data_or_benchmark,P2_untracked_intake_review,25441,25441,live_differs_from_snapshot_untracked,not_tracked_current_index,007dc02ac6749358350431a779d23e90526b6be8,fd6ad6c0762bb6ea68bdeaa8cb2be172c395f28b,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_072820/summary.json,logs,data_or_benchmark,P2_untracked_intake_review,1213,1213,live_differs_from_snapshot_untracked,not_tracked_current_index,94fe0d75023f3537d636ee60941ab4329acad8d3,017486fd2f173b7f329edf6f79e2cb1e1cef214b,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075214/metadata.json,logs,data_or_benchmark,P2_untracked_intake_review,4092,4092,live_differs_from_snapshot_untracked,not_tracked_current_index,a5b0e664ea1d38e782ede713ca37bb753085bc0e,d30909ce6b9804d4e4e5c49f119130bd7218b6fe,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075214/ollama_churn.csv,logs,data_or_benchmark,P2_untracked_intake_review,68,68,live_differs_from_snapshot_untracked,not_tracked_current_index,3223db23b48f351c13360224141384f4f4812f1c,77332727715e8cca13c0969ed0dd213579b6b9a4,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075214/process_top.csv,logs,data_or_benchmark,P2_untracked_intake_review,65,65,live_differs_from_snapshot_untracked,not_tracked_current_index,01b84c4122a57f6624f2bf26db38a434f013f064,812aeea6de1e6b168c6eb5799cb57267c9fe8f9e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075214/samples.csv,logs,data_or_benchmark,P2_untracked_intake_review,286,286,live_differs_from_snapshot_untracked,not_tracked_current_index,2833fd99d20615b04eab9406fd36b14e2c846fbc,4af45ec90f658c8d2adb4c8f983b397b3018c338,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075214/summary.json,logs,data_or_benchmark,P2_untracked_intake_review,1196,1196,live_differs_from_snapshot_untracked,not_tracked_current_index,2d1b3c7240d0f88157c899632f7695652d2106e2,6e78c667415cb1d94c59e4a6e10cfbbe93026fd4,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075713/metadata.json,logs,data_or_benchmark,P2_untracked_intake_review,4302,4302,live_differs_from_snapshot_untracked,not_tracked_current_index,8d75757e458882754c733969b00a7b878f3b017c,44d1625be05e30acc7f6727a323b2a5e7f16cc94,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075713/ollama_churn.csv,logs,data_or_benchmark,P2_untracked_intake_review,68,68,live_differs_from_snapshot_untracked,not_tracked_current_index,3223db23b48f351c13360224141384f4f4812f1c,77332727715e8cca13c0969ed0dd213579b6b9a4,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075713/process_top.csv,logs,data_or_benchmark,P2_untracked_intake_review,65,65,live_differs_from_snapshot_untracked,not_tracked_current_index,01b84c4122a57f6624f2bf26db38a434f013f064,812aeea6de1e6b168c6eb5799cb57267c9fe8f9e,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075713/samples.csv,logs,data_or_benchmark,P2_untracked_intake_review,304,304,live_differs_from_snapshot_untracked,not_tracked_current_index,451b900404f44b2d03d4fc18b77c8884d04b698f,ca56e4525fc7afa311e6be066d9b7a17ca534852,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075713/summary.json,logs,data_or_benchmark,P2_untracked_intake_review,1374,1374,live_differs_from_snapshot_untracked,not_tracked_current_index,745dd6fce214201cb8394acff892d278dfd48731,c40d6085c3eea20c7290a14ec22b91ef3527ca30,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,logs/resource-monitor/20260527_075713/tcp_connections.csv,logs,data_or_benchmark,P2_untracked_intake_review,81,81,live_differs_from_snapshot_untracked,not_tracked_current_index,d20f1416e1e1e42af1137018b7624c38ffed17f1,0a398f985de7c6778635ab16e0db2d9e8cd4ba42,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1254,1254,live_differs_from_snapshot_untracked,not_tracked_current_index,1a91a7d2690def27b88c0146a0d8ff02c7db8fe6,9ba887d316dd0e38bb81950ba21dd613181d8656,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/config.json,models,data_or_benchmark,P2_untracked_intake_review,1644,1644,live_differs_from_snapshot_untracked,not_tracked_current_index,e20e120fe46edc9d8420d3bfeda870697cf0c353,2d9808e8bb929906ca877cb96486cb13aaeb9e81,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/gemma2-2b-abliterated/behaviormancer_config.json,models,data_or_benchmark,P2_untracked_intake_review,549,549,live_differs_from_snapshot_untracked,not_tracked_current_index,0b83545a8b6aa561f1a5058295646abba55c4a05,74108c7bd668f22e7922811c48c22a02e886b0ee,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/gemma2-2b-abliterated/config.json,models,data_or_benchmark,P2_untracked_intake_review,1664,1664,live_differs_from_snapshot_untracked,not_tracked_current_index,cd403e3ee81f0440e12ee040a08573b87492afe7,91e0ed7ab85551e40f6cbfa9d736016a565743fe,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/gemma2-2b-abliterated/generation_config.json,models,data_or_benchmark,P2_untracked_intake_review,202,202,live_differs_from_snapshot_untracked,not_tracked_current_index,163420bff7085eb4cc3fac251451a1093dbcea14,9fda25667a7c4f159c6a2b0adf226413600d3f4c,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/gemma2-2b-abliterated/tokenizer_config.json,models,data_or_benchmark,P2_untracked_intake_review,508,508,live_differs_from_snapshot_untracked,not_tracked_current_index,329fd7da1673300b9e6c7b5b84622224a030e168,eabc4ed8ab34751069a1970d61e616ce93e53880,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/gemma2-2b-abliterated_tokenizer/tokenizer_config.json,models,data_or_benchmark,P2_untracked_intake_review,704,704,live_differs_from_snapshot_untracked,not_tracked_current_index,6a75fdee73fd784b475df6078c8a6a9a1203b9f8,68bb399799d4cb61719b3b3b9d88bd08f334c284,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/generation_config.json,models,data_or_benchmark,P2_untracked_intake_review,284,284,live_differs_from_snapshot_untracked,not_tracked_current_index,6696600a4f3ed5811556541ec3c284de4a65af06,db0acddb88c0b0b3f23e5fbf694bea26f4b8d04a,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_collusion/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1065,1065,live_differs_from_snapshot_untracked,not_tracked_current_index,97b5b74ad20c7e6af90e49e349252c40ecc5ade1,223a8823145bf08d2e3ce0a2601ea36684ed5750,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_collusion/checkpoint-1506/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1065,1065,live_differs_from_snapshot_untracked,not_tracked_current_index,97b5b74ad20c7e6af90e49e349252c40ecc5ade1,223a8823145bf08d2e3ce0a2601ea36684ed5750,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_collusion/checkpoint-1506/trainer_state.json,models,data_or_benchmark,P2_untracked_intake_review,13067,13067,live_differs_from_snapshot_untracked,not_tracked_current_index,74db3f6d009c1faac31343cf52b2bb584c40a6d0,bf1c71b63ebb5ae17bb2dc191d7510d242aacc46,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_collusion/checkpoint-754/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1065,1065,live_differs_from_snapshot_untracked,not_tracked_current_index,70092afff184f4404a0d7cd5f3c6fe844ffbf7f7,b552935ed82b7804e6185d5a15f1c2c9d69b0fb6,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_collusion/checkpoint-754/trainer_state.json,models,data_or_benchmark,P2_untracked_intake_review,7069,7069,live_differs_from_snapshot_untracked,not_tracked_current_index,05aa1c71670bc37ea5d9c5bba69cc63861bea83b,85ecc603fc8f9e9711f816326368f49d0115d4b7,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_collusion/tokenizer_config.json,models,data_or_benchmark,P2_untracked_intake_review,336,336,live_differs_from_snapshot_untracked,not_tracked_current_index,a0d563e339ee5ed6b6e903e0339d75fa5a271e80,769291071a8712e4ad20cac2debfa911f5e52be5,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_content/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1065,1065,live_differs_from_snapshot_untracked,not_tracked_current_index,97b5b74ad20c7e6af90e49e349252c40ecc5ade1,223a8823145bf08d2e3ce0a2601ea36684ed5750,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_content/checkpoint-1494/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1065,1065,live_differs_from_snapshot_untracked,not_tracked_current_index,97b5b74ad20c7e6af90e49e349252c40ecc5ade1,223a8823145bf08d2e3ce0a2601ea36684ed5750,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_content/checkpoint-1494/trainer_state.json,models,data_or_benchmark,P2_untracked_intake_review,12870,12870,live_differs_from_snapshot_untracked,not_tracked_current_index,cd6ba9617869ebedc6aaf6fae7a06acd6a4c5eeb,a2e55610dae094594a3847babdca1c3b7093e305,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_content/checkpoint-747/adapter_config.json,models,data_or_benchmark,P2_untracked_intake_review,1065,1065,live_differs_from_snapshot_untracked,not_tracked_current_index,97b5b74ad20c7e6af90e49e349252c40ecc5ade1,223a8823145bf08d2e3ce0a2601ea36684ed5750,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_content/checkpoint-747/trainer_state.json,models,data_or_benchmark,P2_untracked_intake_review,6884,6884,live_differs_from_snapshot_untracked,not_tracked_current_index,5b842fc7331440577c01612880163765ce74d148,8c5670b504b4985e55a9e47f1c13f1b73ca19109,False
P2_knowledge_data,dataset_benchmark_registry_preserve_do_not_track_blindly,models/guards/guard_content/tokenizer_config.json,models,data_or_benchmark,P2_untracked_intake_review,336,336,live_differs_from_snapshot_untracked,not_tracked_current_index,a0d563e339ee5ed6b6e903e0339d75fa5a271e80,769291071a8712e4ad20cac2debfa911f5e52be5,False
